Recording Date,Production Order,Production Line,Material Type,Manufacturing Process,Width Change,Grammage,Length,Width,Reference,Reference Type,Team,Week Day,Shift,Speed,Ventilation 1,Ventilation 2,Ventilation 3,Ventilation 4,Ventilation 5,Ventilation 6,Temperature 1,Temperature 2,Temperature 3,Temperature 4,Temperature 5,Temperature 6,Tension,RC,VC,RC Out?,VC Out?
20180129150310,5160098496,323,PBA02,BPDUP,N,66.0,2460,1850,M9001,M,B,SEG,2,25.43,837.46,834.42,835.72,795.57,800.56,0.33,124.67,129.01,132.9,113.87,103.55,0.0,18.66,58.7,,"[58,59[",
20180129153000,5160098487,323,PBA02,BPDUP,N,66.0,5120,1850,M1076,M,B,SEG,2,25.43,837.67,833.55,835.5,795.14,800.13,0.33,123.78,128.03,132.65,113.2,103.04,0.0,17.1,58.9,,"[58,59[",
20180129211500,5160098494,323,PBA02,BPDUP,N,81.0,5120,1850,F755,F,B,SEG,2,21.99,836.59,832.9,834.42,795.36,798.83,0.33,119.16,123.82,128.3,112.57,96.5,0.0,17.1,57.7,,"[57,58[",
20180129231936,5160098493,323,PBA02,BPDUP,N,81.0,5520,1850,F755,F,C,SEG,3,20.37,835.07,832.9,834.64,795.36,800.35,0.33,119.07,123.31,128.21,112.69,98.09,0.0,17.07,57.3,,"[57,58[",
20180129235920,5160098493,323,PBA02,BPDUP,N,81.0,5520,1850,F755,F,C,SEG,3,19.88,836.15,833.33,833.55,795.36,798.61,0.33,119.24,123.95,128.13,113.74,99.52,0.0,16.49,57.3,6.3,"[57,58[","[6.0,6.5["
20180130005520,5160098495,323,PBA02,BPDUP,N,71.0,5520,1850,M532,M,C,TER,3,20.22,835.72,832.9,834.85,795.57,798.61,0.33,119.54,124.03,128.34,112.4,98.81,0.0,14.03,58.4,6.5,"[58,59[","[6.5,7.0["
20180130040318,5160098483,323,PBA02,BPDUP,N,91.0,5520,1850,L166,L,C,TER,3,18.48,897.14,833.33,834.42,796.01,799.91,0.33,124.54,129.01,133.03,114.88,98.22,0.0,16.93,56.8,6.7,"[56,57[","[6.5,7.0["
20180130011746,5160098483,323,PBA02,BPDUP,N,91.0,5520,1850,L166,L,C,TER,3,18.47,897.57,833.98,835.72,795.79,798.83,0.33,123.99,127.86,133.28,117.52,98.51,0.0,17.07,56.8,6.7,"[56,57[","[6.5,7.0["
20180130060100,5160098483,323,PBA02,BPDUP,N,91.0,5520,1850,L166,L,A,TER,1,20.81,897.57,833.55,898.0,795.36,800.35,0.33,130.48,132.24,138.18,114.96,102.79,0.0,16.09,56.7,6.7,"[56,57[","[6.5,7.0["
20180130063800,5160098497,323,PBA02,BPDUP,N,66.0,5120,1850,M6055,M,A,TER,1,22.15,898.87,833.55,849.61,794.92,799.7,0.33,131.79,132.96,138.02,115.63,103.97,0.0,16.26,58.9,,"[58,59[",
20180130072200,5160098484,323,PBA02,BPDUP,N,71.0,5520,1850,M760,M,A,TER,1,24.21,897.57,833.77,849.61,796.01,799.05,0.33,131.96,133.9,138.4,115.21,103.09,0.0,16.26,58.5,6.4,"[58,59[","[6.0,6.5["
20180130084400,5160098489,323,PBA02,BPDUP,N,66.0,5520,1850,M358,M,A,TER,1,25.55,898.22,832.9,849.83,795.57,800.35,0.33,132.26,133.35,137.97,116.01,104.18,0.0,16.17,59.0,6.8,"[59,60[","[6.5,7.0["
20180130121300,5160098488,323,PBA02,BPDUP,N,81.0,5520,1850,F067,F,A,TER,1,17.88,774.74,833.77,849.18,796.01,800.13,0.33,107.71,126.54,130.37,115.59,101.03,0.0,15.54,56.6,,"[56,57[",
20180130095100,5160098488,323,PBA02,BPDUP,N,81.0,5520,1850,F067,F,A,TER,1,25.63,897.79,833.98,849.83,795.79,799.91,0.33,131.92,134.24,138.06,116.01,102.83,0.0,15.51,56.8,,"[56,57[",
20180130172659,5160098515,323,PBA02,BPDUP,N,81.0,5520,1850,L168,L,B,TER,2,15.49,774.96,787.98,848.52,794.92,799.91,0.33,109.2,123.48,126.65,113.03,98.3,0.0,18.06,58.8,,"[58,59[",
20180130191800,5160098516,323,PBA02,BPDUP,N,73.0,2460,1850,B3822,B,B,TER,2,26.69,909.94,848.09,913.19,796.22,800.13,0.33,144.25,138.71,143.55,117.14,103.42,0.0,15.74,59.9,,"[59,60[",
20180130200822,5160098516,323,PBA02,BPDUP,N,73.0,2460,1850,B3822,B,B,TER,2,27.1,909.94,849.83,913.85,795.57,799.7,0.33,143.49,137.81,142.92,117.9,102.67,0.0,15.6,59.9,,"[59,60[",
20180130211423,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,B,TER,2,27.12,910.59,848.52,912.11,795.79,800.35,0.33,143.19,137.6,143.13,117.94,102.62,0.0,16.09,59.6,,"[59,60[",
20180131053600,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,C,TER,3,21.09,911.02,846.35,912.54,795.79,800.13,0.33,118.82,121.52,126.23,111.64,103.88,0.0,16.23,59.1,,"[59,60[",
20180130214400,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,C,TER,3,27.12,910.59,847.22,912.11,794.92,799.91,0.33,133.57,128.24,135.61,118.65,102.88,0.0,16.38,59.6,,"[59,60[",
20180131012049,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,C,TER,3,20.61,909.51,847.44,911.02,795.57,800.56,0.33,119.24,121.73,126.1,111.81,102.88,0.0,16.38,59.1,6.7,"[59,60[","[6.5,7.0["
20180130233958,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,C,TER,3,20.62,909.07,846.57,911.02,795.14,800.35,0.33,119.24,121.56,126.48,112.48,102.92,0.0,16.35,59.0,5.9,"[59,60[","[5.5,6.0["
20180131060600,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,A,QUA,1,25.62,1103.52,894.53,956.81,795.57,799.91,0.33,131.75,132.07,134.38,112.27,106.23,0.0,15.51,59.1,,"[59,60[",
20180131062627,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,A,QUA,1,31.06,1162.54,894.97,971.14,794.27,800.35,0.33,139.34,144.28,148.32,119.7,108.16,0.0,15.6,59.2,,"[59,60[",
20180131092200,5160098519,323,PBA02,BPDUP,N,73.0,5520,1850,B3822,B,A,QUA,1,32.08,1162.11,894.97,972.66,793.84,800.35,0.33,142.6,148.91,152.89,120.67,108.2,0.0,15.34,58.5,6.3,"[58,59[","[6.0,6.5["
20180131093206,5160098512,323,PBA02,BPDUP,N,73.0,4900,1850,B3822,B,A,QUA,1,32.07,1163.19,895.4,972.87,795.36,799.91,0.33,141.92,148.06,152.63,120.88,108.08,0.0,14.9,58.6,,"[58,59[",
20180131112131,5160098512,323,PBA02,BPDUP,N,73.0,4900,1850,B3822,B,A,QUA,1,32.07,1163.85,894.31,972.01,794.92,800.35,0.33,141.92,148.7,153.05,121.59,107.83,0.0,14.15,58.9,,"[58,59[",
20180131125200,5160098512,323,PBA02,BPDUP,N,73.0,4900,1850,B3822,B,A,QUA,1,32.28,1162.54,894.1,972.87,794.49,799.7,0.33,141.63,147.68,152.72,122.22,108.71,0.0,14.9,59.0,,"[59,60[",
20180131161100,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,B,QUA,2,24.82,1047.31,894.1,971.57,794.92,800.13,0.33,147.98,138.49,143.21,119.16,102.83,0.0,16.2,55.3,,"[55,56[",
20180131184622,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,B,QUA,2,25.01,1047.53,848.52,910.37,795.57,799.48,0.33,148.37,137.77,143.04,117.69,103.09,0.0,16.64,56.2,,"[56,57[",
20180131180309,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,B,QUA,2,25.02,1047.09,848.31,910.37,794.49,800.78,0.33,148.83,138.66,143.25,117.31,103.42,0.0,16.49,55.9,,"[55,56[",
20180201053221,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,C,QUA,3,22.93,971.35,847.66,911.02,795.14,800.35,0.33,138.66,133.13,137.93,113.7,103.04,0.0,15.97,56.6,6.7,"[56,57[","[6.5,7.0["
20180201023045,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,C,QUA,3,22.03,972.66,847.66,910.59,793.62,797.53,0.33,138.91,133.18,137.97,115.92,103.0,0.0,15.94,56.6,6.7,"[56,57[","[6.5,7.0["
20180131221951,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,C,QUA,3,21.56,971.35,848.09,909.94,793.84,800.35,0.33,139.08,133.22,138.06,116.76,103.46,0.0,16.09,56.6,6.7,"[56,57[","[6.5,7.0["
20180201024103,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,C,QUA,3,22.04,971.79,848.52,911.02,794.49,800.13,0.33,138.62,133.81,138.02,115.55,103.42,0.0,13.22,56.6,6.7,"[56,57[","[6.5,7.0["
20180201032940,5160098161,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,C,QUI,3,26.02,972.44,848.52,910.37,794.27,800.13,0.33,133.95,128.07,132.4,114.88,103.25,0.0,15.8,58.6,6.8,"[58,59[","[6.5,7.0["
20180201060500,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,A,QUI,1,26.1,1087.24,895.4,959.2,795.14,800.13,0.33,145.27,142.75,147.44,114.54,103.93,0.0,16.06,56.3,,"[56,57[",
20180201073024,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,A,QUI,1,27.16,1103.73,896.27,959.2,795.14,800.35,0.33,149.04,146.19,149.76,119.49,103.59,0.0,15.77,56.1,,"[56,57[",
20180201091100,5160098492,323,PBA02,BPDUP,N,91.0,5520,1850,B3768,B,A,QUI,1,27.54,1102.65,895.18,958.33,793.84,800.78,0.33,149.42,145.55,149.84,120.04,104.13,0.0,15.39,56.1,,"[56,57[",
20180201103500,5160098549,323,PBA02,BPDUP,N,91.0,4900,1850,B3768,B,A,QUI,1,27.56,1102.86,895.62,959.85,793.4,800.35,0.33,148.66,146.15,150.6,117.6,101.95,0.0,15.68,56.4,,"[56,57[",
20180201103500,5160098553,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,B,QUI,2,27.56,1102.86,895.62,959.85,793.4,800.35,0.33,148.66,146.15,150.6,117.6,101.95,0.0,15.68,59.2,,"[59,60[",
20180201165421,5160098553,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,B,QUI,2,33.98,1220.27,847.01,911.46,794.27,800.13,0.33,153.88,143.89,148.45,118.65,103.84,0.0,17.39,59.8,,"[59,60[",
20180201211900,5160098553,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,B,QUI,2,29.85,1047.53,845.7,911.46,796.01,800.78,0.33,148.41,139.73,143.34,114.79,103.59,0.0,17.53,59.8,,"[59,60[",
20180201211900,5160098553,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,B,QUI,2,29.85,1047.53,845.7,911.46,796.01,800.78,0.33,148.41,139.73,143.34,114.79,103.59,0.0,17.53,59.2,,"[59,60[",
20180201214400,5160098553,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,C,QUI,3,27.38,1048.18,847.22,910.37,794.27,799.91,0.33,146.58,138.11,143.47,115.21,103.46,0.0,17.62,59.8,,"[59,60[",
20180201214400,5160098553,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,C,QUI,3,27.38,1048.18,847.22,910.37,794.27,799.91,0.33,146.58,138.11,143.47,115.21,103.46,0.0,17.62,57.6,6.7,"[57,58[","[6.5,7.0["
20180201214400,5160098553,323,PBA02,BPDUP,N,73.0,5120,1850,B3822,B,C,QUI,3,27.38,1048.18,847.22,910.37,794.27,799.91,0.33,146.58,138.11,143.47,115.21,103.46,0.0,17.62,57.6,6.7,"[57,58[","[6.5,7.0["
20180201231854,5160098514,323,PBA02,BPDUP,N,73.0,5520,1850,B3002,B,C,QUI,3,23.34,1046.22,845.27,911.02,794.49,799.91,0.33,134.29,128.84,133.66,114.08,97.93,0.0,16.32,58.9,6.8,"[58,59[","[6.5,7.0["
20180202014309,5160098533,323,PBA02,BPDUP,S,73.0,5720,1240,B3002,B,C,SEX,3,25.48,1047.74,845.92,911.24,794.05,799.91,0.33,134.55,129.14,133.71,111.85,99.23,0.0,12.56,58.9,6.8,"[58,59[","[6.5,7.0["
20180202014309,5160098517,323,PBA02,BPDUP,N,73.0,4900,1240,B3002,B,C,SEX,3,25.48,1047.74,845.92,911.24,794.05,799.91,0.33,134.55,129.14,133.71,111.85,99.23,0.0,12.56,58.9,6.8,"[58,59[","[6.5,7.0["
20180202014309,5160098517,323,PBA02,BPDUP,N,73.0,4900,1240,B3002,B,C,SEX,3,25.48,1047.74,845.92,911.24,794.05,799.91,0.33,134.55,129.14,133.71,111.85,99.23,0.0,12.56,58.9,6.8,"[58,59[","[6.5,7.0["
20180202062600,5160098517,323,PBA02,BPDUP,N,73.0,4900,1240,B3002,B,A,SEX,1,25.11,1043.4,893.66,971.57,793.19,798.61,0.33,134.55,128.92,133.96,108.71,94.23,0.0,11.31,59.1,,"[59,60[",
20180202061000,5160098517,323,PBA02,BPDUP,N,73.0,4900,1240,B3002,B,A,SEX,1,22.49,1047.31,844.4,911.46,793.19,799.91,0.33,129.5,123.56,128.51,108.12,94.4,0.0,12.44,59.3,,"[59,60[",
20180202082300,5160098517,323,PBA02,BPDUP,N,73.0,4900,1240,B3002,B,A,SEX,1,23.59,761.94,758.03,761.94,766.06,771.48,0.33,134.5,128.92,133.83,109.8,94.23,0.0,11.31,59.3,,"[59,60[",
20180202115500,5160098555,323,PBA02,BPDUP,S,101.0,5120,1850,L101,L,A,SEX,1,17.13,848.74,844.4,897.35,793.62,799.26,0.33,122.42,127.14,130.45,108.25,97.55,0.0,15.1,58.0,,"[58,59[",
20180202115900,5160098554,323,PBA02,BPDUP,N,71.0,2460,1850,M175,M,A,SEX,1,17.12,848.52,845.7,897.57,794.05,799.91,0.33,122.68,127.05,130.58,108.79,97.04,0.0,14.87,58.5,,"[58,59[",
20180202123300,5160098556,323,PBA02,BPDUP,N,71.0,5120,1850,M2459,M,A,SEX,1,26.99,897.79,894.97,911.68,794.05,800.35,0.33,129.97,134.62,140.63,112.15,103.63,0.0,15.19,58.5,6.4,"[58,59[","[6.0,6.5["
20180202154502,5160098556,323,PBA02,BPDUP,N,71.0,5120,1850,M2459,M,B,SEX,2,25.28,837.24,833.98,899.31,794.05,799.91,0.33,124.03,121.78,134.04,114.71,98.51,0.0,15.16,58.8,,"[58,59[",
20180202140500,5160098556,323,PBA02,BPDUP,N,71.0,5120,1850,M2459,M,B,SEX,2,29.64,911.89,893.45,911.89,794.92,801.0,0.33,132.17,136.15,143.47,116.09,106.61,0.0,15.36,58.4,6.5,"[58,59[","[6.5,7.0["
20180202155651,5160098582,323,PBA02,BPDUP,N,71.0,5520,1850,M742,M,B,SEX,2,22.49,836.81,833.55,897.57,794.27,799.48,0.33,119.75,119.31,123.78,113.91,98.6,0.0,15.39,59.0,,"[59,60[",
20180202174843,5160098583,323,PBA02,BPDUP,N,71.0,5520,1850,M362,M,B,SEX,2,20.6,836.81,833.33,898.44,793.84,799.7,0.33,120.22,119.65,123.74,109.88,98.72,0.0,15.89,58.6,,"[58,59[",
20180202181522,5160098585,323,PBA02,BPDUP,N,81.0,5520,1850,M350,M,B,SEX,2,21.52,835.5,833.77,899.52,794.7,799.91,0.33,123.69,123.14,128.55,109.67,99.23,0.0,15.63,57.4,,"[57,58[",
20180202181522,5160098586,323,PBA02,BPDUP,N,66.0,5120,1850,M563,M,B,SEX,2,21.52,835.5,833.77,899.52,794.7,799.91,0.33,123.69,123.14,128.55,109.67,99.23,0.0,15.63,58.9,,"[58,59[",
20180202181522,5160098586,323,PBA02,BPDUP,N,66.0,5120,1850,M563,M,B,SEX,2,21.52,835.5,833.77,899.52,794.7,799.91,0.33,123.69,123.14,128.55,109.67,99.23,0.0,15.63,58.9,,"[58,59[",
20180202202500,5160098587,323,PBA02,BPDUP,N,66.0,5120,1850,M9001,M,B,SEX,2,28.0,835.07,832.25,896.05,794.27,800.78,0.33,132.77,129.43,138.61,119.11,99.44,0.0,14.18,58.4,,"[58,59[",
20180206125700,5160098584,323,PBA02,BPDUP,S,81.0,4900,1240,F067,F,A,TER,1,16.2,790.36,830.3,850.69,778.43,843.32,0.33,110.98,117.74,121.62,106.48,87.44,0.0,9.81,56.3,6.5,"[56,57[","[6.5,7.0["
20180206131718,5160098607,323,PBA02,BPDUP,S,66.0,5120,1850,M2570,M,A,TER,1,17.63,790.8,830.73,852.21,779.95,842.45,0.33,111.74,119.78,123.61,105.06,90.0,0.0,13.45,59.1,6.2,"[59,60[","[6.0,6.5["
20180206133548,5160098604,323,PBA02,BPDUP,N,101.0,5120,1850,L101,L,A,TER,1,15.96,790.58,830.3,852.0,778.0,843.75,0.33,112.33,119.86,124.37,106.74,90.0,0.0,14.35,57.0,6.4,"[57,58[","[6.0,6.5["
20180206142800,5160098634,323,PBA02,BPDUP,N,66.0,5120,1850,M6216,M,B,TER,2,17.12,789.93,831.16,850.91,780.6,843.97,0.33,112.67,119.82,124.54,107.62,89.7,0.0,18.26,58.4,6.3,"[58,59[","[6.0,6.5["
20180206145500,5160098639,323,PBA02,BPDUP,N,81.0,5120,1850,F755,F,A,TER,2,21.7,850.69,831.81,852.0,780.38,844.84,0.33,120.22,124.5,127.29,107.66,89.7,0.0,17.13,57.0,6.4,"[57,58[","[6.0,6.5["
20180206232140,5160098639,323,PBA02,BPDUP,N,81.0,5120,1850,F755,F,B,TER,3,19.42,850.91,830.51,850.69,780.82,842.88,0.33,120.22,124.2,127.2,107.83,89.45,0.0,15.83,58.9,,"[58,59[",
20180207002000,5160098629,323,PBA02,BPDUP,N,91.0,5520,1850,L166,L,B,QUA,3,19.39,851.35,831.81,852.0,780.82,844.84,0.33,120.09,124.12,127.16,108.58,89.62,0.0,16.52,58.0,,"[58,59[",
20180207022819,5160098629,323,PBA02,BPDUP,N,91.0,5520,1850,L166,L,B,QUA,3,24.01,850.48,830.95,851.78,781.47,843.53,0.33,135.22,131.69,137.42,114.2,99.86,0.0,16.52,57.4,,"[57,58[",
20180207044840,5160098618,323,PBA02,BPDUP,N,81.0,5520,1850,M350,M,B,QUA,3,22.71,850.26,831.81,852.0,780.82,800.35,0.33,130.31,129.86,134.09,114.92,99.86,0.0,16.61,57.7,,"[57,58[",
20180207052127,5160098631,323,PBA02,BPDUP,N,66.0,5120,1850,M9001,M,B,QUA,3,25.29,851.56,831.38,851.13,780.16,798.83,0.33,129.71,128.67,134.17,114.04,99.56,0.0,16.17,58.7,,"[58,59[",
20180207060500,5160098631,323,PBA02,BPDUP,N,66.0,5120,1850,M9001,M,A,QUA,1,26.13,851.35,831.81,900.17,779.73,799.91,0.33,130.43,129.65,134.04,114.96,99.52,0.0,16.26,58.9,,"[58,59[",
20180207064230,5160098659,323,PBA02,BPDUP,N,66.0,5520,1850,M9001,M,A,QUA,1,27.56,851.13,832.25,898.65,780.82,799.26,0.33,130.65,129.77,134.47,114.33,99.86,0.0,16.61,58.9,,"[58,59[",
20180207075100,5160098659,323,PBA02,BPDUP,N,66.0,5520,1850,M9001,M,A,QUA,1,29.05,849.18,844.4,898.65,780.82,799.48,0.33,129.88,129.48,134.17,113.83,99.86,0.0,16.12,58.8,,"[58,59[",
20180207091700,5160098657,323,PBA02,BPDUP,N,71.0,5520,1850,M760,M,A,QUA,1,29.01,849.61,845.49,899.09,779.95,800.13,0.33,130.1,129.48,134.17,114.62,99.31,0.0,15.63,57.9,6.5,"[57,58[","[6.5,7.0["
20180207103733,5160098632,323,PBA02,BPDUP,N,71.0,5120,1850,M532,M,A,QUA,1,26.68,848.74,845.92,896.92,779.95,800.35,0.33,124.33,127.22,130.54,115.71,101.45,0.0,14.29,58.4,6.5,"[58,59[","[6.5,7.0["
20180207113600,5160098661,323,PBA02,BPDUP,N,66.0,5520,1850,M1076,M,A,QUA,1,27.11,850.91,846.35,898.44,780.38,801.65,0.33,125.18,127.82,131.21,114.25,99.06,0.0,14.64,59.0,6.8,"[59,60[","[6.5,7.0["
20180207140100,5160098661,323,PBA02,BPDUP,N,66.0,5520,1850,M1076,M,C,QUA,2,20.38,834.85,831.38,897.57,781.25,800.13,0.33,120.13,117.01,127.2,112.27,98.6,0.0,14.81,59.0,,"[59,60[",
20180207160800,5160098633,323,PBA02,BPDUP,N,66.0,5120,1850,M563,M,A,QUA,2,18.8,833.98,831.6,897.57,780.38,799.7,0.33,110.04,116.16,122.3,108.58,94.36,0.0,15.63,58.4,6.3,"[58,59[","[6.0,6.5["
20180207193900,5160098673,323,PBA02,BPDUP,N,66.0,5120,1850,M6055,M,A,QUA,2,18.8,834.64,831.81,896.92,780.6,799.7,0.33,115.0,119.48,123.91,110.64,95.45,0.0,17.91,58.4,6.3,"[58,59[","[6.0,6.5["
20180207205340,5160098658,323,PBA02,BPDUP,N,81.0,5520,1850,F755,F,A,QUA,2,19.11,833.98,830.95,898.22,779.3,799.7,0.33,114.79,118.88,123.95,109.88,94.19,0.0,15.34,57.0,6.4,"[57,58[","[6.0,6.5["
20180207220100,5160098658,323,PBA02,BPDUP,N,81.0,5520,1850,F755,F,B,QUA,3,19.1,835.07,831.38,897.14,779.73,800.13,0.33,115.09,119.57,123.95,109.42,94.95,0.0,15.31,58.0,,"[58,59[",
20180207224200,5160098678,323,PBA02,BPDUP,N,81.0,5120,1850,F755,F,B,QUA,3,19.65,833.55,830.08,897.35,780.16,799.91,0.33,115.22,120.37,123.99,109.42,94.19,0.0,15.22,57.9,,"[57,58[",
20180207225305,5160098674,323,PBA02,BPDUP,N,81.0,5520,1850,M350,M,B,QUA,3,20.41,832.9,829.21,897.35,781.25,800.13,0.33,114.92,118.67,124.16,108.88,94.15,0.0,15.39,57.9,,"[57,58[",
20180208030525,5160098676,323,PBA02,BPDUP,N,71.0,5520,1850,M742,M,B,QUI,3,21.58,833.98,830.95,898.22,780.16,799.91,0.33,115.6,119.74,124.62,108.83,94.9,0.0,15.8,59.1,,"[59,60[",
20180208033706,5160098681,323,PBA02,BPDUP,N,91.0,5520,1850,B4359,B,B,QUI,3,21.59,833.33,829.64,898.65,779.73,799.91,0.33,115.51,119.78,123.95,109.09,94.74,0.0,15.83,57.1,,"[57,58[",
20180208050600,5160098677,323,PBA02,BPDUP,N,71.0,5120,1850,M2459,M,B,QUI,3,23.15,834.42,831.38,897.35,779.95,799.26,0.33,115.09,119.39,124.54,109.51,94.65,0.0,15.89,59.0,,"[59,60[",
20180208060017,5160098677,323,PBA02,BPDUP,N,71.0,5120,1850,M2459,M,A,QUI,1,24.42,896.7,845.92,911.68,779.73,800.56,0.33,120.3,124.97,129.4,109.0,99.48,0.0,15.89,58.5,6.4,"[58,59[","[6.0,6.5["
20180208062000,5160098675,323,PBA02,BPDUP,N,66.0,5520,1850,M2451,M,A,QUI,1,25.27,898.0,846.35,912.11,779.73,799.7,0.33,122.89,126.12,132.1,110.05,99.77,0.0,15.63,58.8,6.3,"[58,59[","[6.0,6.5["
20180208071800,5160098671,323,PBA02,BPDUP,N,66.0,5120,1850,M9001,M,A,QUI,1,24.92,896.27,845.49,912.11,779.3,799.7,0.33,123.44,127.01,132.06,109.21,99.77,0.0,15.74,58.8,6.3,"[58,59[","[6.0,6.5["
20180208073800,5160098672,323,PBA02,BPDUP,N,71.0,5120,1850,M999,M,A,QUI,1,25.55,897.14,844.62,912.11,781.25,800.35,0.33,123.36,126.37,132.02,109.34,99.6,0.0,17.51,58.4,6.5,"[58,59[","[6.5,7.0["
20180208085900,5160098680,323,PBA02,BPDUP,N,71.0,5520,1850,M175,M,A,QUI,1,25.05,897.35,845.92,911.24,779.73,799.7,0.33,123.14,126.37,132.4,108.88,99.27,0.0,15.8,58.5,6.4,"[58,59[","[6.0,6.5["
20180208130650,5160098682,323,PBA02,BPDUP,N,66.0,5120,1850,M1076,M,A,QUI,1,27.13,912.11,847.01,910.81,793.19,799.91,0.33,124.75,132.28,137.09,112.44,99.77,0.0,15.97,58.9,,"[58,59[",
20180208095100,5160098682,323,PBA02,BPDUP,N,66.0,5120,1850,M1076,M,A,QUI,1,25.06,910.37,844.84,913.19,779.73,800.78,0.33,123.61,127.09,132.4,109.59,100.23,0.0,15.31,58.8,6.3,"[58,59[","[6.0,6.5["
20180208140300,5160098682,323,PBA02,BPDUP,N,66.0,5120,1850,M1076,M,C,QUI,2,21.58,910.37,846.35,910.37,794.27,800.35,0.33,117.08,116.03,130.58,110.13,98.01,0.0,14.9,58.8,,"[58,59[",
20180208150100,5160098682,323,PBA02,BPDUP,N,66.0,5120,1850,M1076,M,C,QUI,2,19.64,909.94,845.27,911.46,793.84,799.91,0.33,110.26,116.42,124.2,105.39,93.81,0.0,16.17,58.4,6.3,"[58,59[","[6.0,6.5["
20180208231800,5160098694,323,PBA02,BPDUP,N,62.0,5120,1850,L4068,L,B,QUI,3,18.57,773.22,831.6,851.13,794.92,798.18,0.33,109.83,114.29,121.67,104.93,97.63,0.0,14.79,63.1,,"[63,64[",
20180209010200,5160098691,323,PBA02,BPDUP,N,66.0,5120,1850,M381,M,B,SEX,3,18.48,773.65,833.33,850.26,794.92,799.91,0.33,110.0,114.46,121.2,105.94,99.65,0.0,19.94,59.0,,"[59,60[",
20180209043549,5160098687,323,PBA02,BPDUP,S,81.0,4930,1240,L167,L,B,SEX,3,17.42,897.14,833.33,850.69,795.36,800.13,0.33,117.21,122.54,126.31,110.26,99.69,0.0,7.15,57.8,,"[57,58[",
20180209060338,5160098687,323,PBA02,BPDUP,N,81.0,4930,1240,L167,L,C,SEX,1,17.43,898.22,833.33,850.69,794.92,800.13,0.33,117.25,122.24,126.14,108.5,98.6,0.0,8.25,57.7,6.3,"[57,58[","[6.0,6.5["
20180209082500,5160098688,323,PBA02,BPDUP,N,81.0,4930,1240,L3031,L,A,SEX,1,17.42,896.05,833.55,851.13,795.36,799.26,0.33,114.54,122.2,125.85,107.99,99.48,0.0,9.58,57.0,6.4,"[57,58[","[6.0,6.5["
20180209093847,5160098683,323,PBA02,BPDUP,N,81.0,4930,1240,L167,L,A,SEX,1,16.92,910.59,833.98,850.91,794.27,799.91,0.33,112.33,122.33,125.89,108.79,99.77,0.0,9.0,57.8,6.5,"[57,58[","[6.5,7.0["
20180209095000,5160098685,323,PBA02,BPDUP,N,81.0,4930,1240,L4054,L,A,SEX,1,17.66,911.46,833.33,849.83,795.57,800.78,0.33,112.12,122.33,125.85,109.63,99.23,0.0,6.66,,,,
20180209102100,5160098684,323,PBA02,BPDUP,N,71.0,4930,1240,L4030,L,A,SEX,1,20.38,849.83,783.2,835.72,795.57,799.91,0.33,112.29,122.67,126.27,110.22,99.02,0.0,9.46,58.6,6.4,"[58,59[","[6.0,6.5["
20180209105930,5160098686,323,PBA02,BPDUP,N,81.0,4930,1240,L927,L,A,SEX,1,20.62,849.83,784.72,836.59,795.57,800.56,0.33,112.12,122.67,126.23,110.13,100.69,0.0,9.61,58.6,6.6,"[58,59[","[6.5,7.0["
20180209112724,5160098709,323,PBA02,BPDUP,N,81.0,5720,1240,L167,L,A,SEX,1,19.91,850.04,784.72,837.67,795.57,797.96,0.33,112.55,122.12,126.02,110.89,98.85,0.0,7.99,57.9,6.8,"[57,58[","[6.5,7.0["
20180209120731,5160098716,323,PBA02,BPDUP,N,81.0,4900,1240,F067,F,A,SEX,1,17.64,849.61,784.07,837.24,794.92,800.78,0.33,112.33,122.37,126.27,109.55,99.14,0.0,9.4,58.0,6.5,"[58,59[","[6.5,7.0["
